,room_type,accommodates,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,latitude,longitude,Zona,fl_intermodalidade,fl_lte_5_km_estacao,fl_lte_5_km_pontos_turisticos,entire_home_apt_private_room_roteiro_turistico,acomodacao_alta_experiencia
20859,Entire home/apt,2,1,1,0,599.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20860,Entire home/apt,4,2,2,2,967.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20861,Entire home/apt,4,2,2,0,2000.0,2,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20862,Entire home/apt,5,1,1,3,731.0,1,4.812309491059147,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
20863,Entire home/apt,3,1,1,3,580.0,1,4.812309491059147,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20864,Entire home/apt,3,1,1,1,1000.0,1,4.812309491059147,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20865,Entire home/apt,2,1,1,1,500.0,1,4.812309491059147,-22.9215542,-43.1860269,Centro,1,1,1,1,1
20866,Entire home/apt,2,1,1,1,301.0,12,5.0,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20867,Entire home/apt,6,2,3,3,246.0,9,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20868,Entire home/apt,4,1,1,4,436.0,5,4.8,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20869,Private room,2,1,1,2,199.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20870,Entire home/apt,6,2,3,3,1505.0,22,4.86,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20871,Private room,2,2,1,1,400.0,1,1.0,-22.2800004,-42.5325303,Centro,0,0,0,0,0
20872,Entire home/apt,2,1,1,1,516.0,25,4.96,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20873,Entire home/apt,2,1,1,1,675.0,26,4.69,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20874,Entire home/apt,3,1,0,2,650.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20875,Entire home/apt,3,1,0,2,700.0,10,4.8,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20876,Private room,2,1,1,1,189.0,9,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
20877,Entire home/apt,4,1,0,2,929.0,12,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20878,Entire home/apt,6,2,3,5,2246.0,31,4.65,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20879,Entire home/apt,3,1,1,1,537.0,24,4.96,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20880,Entire home/apt,4,2,2,3,2200.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20881,Entire home/apt,3,1,1,2,846.0,12,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20882,Entire home/apt,4,2,2,2,929.0,3,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20883,Private room,2,1,1,1,120.0,2,5.0,-22.9166993,-43.2508354,Zona Norte,1,1,1,1,1
20884,Entire home/apt,6,2,3,3,483.0,30,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20885,Private room,2,1,1,1,201.0,1,4.812309491059147,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
20886,Entire home/apt,4,1,1,2,1941.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20887,Entire home/apt,2,1,1,0,590.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20888,Entire home/apt,2,1,1,1,397.0,10,4.9,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20889,Entire home/apt,2,1,1,1,1137.0,33,4.76,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20890,Entire home/apt,2,1,1,1,240.0,11,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
20891,Entire home/apt,4,1,1,3,757.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20892,Entire home/apt,4,1,1,2,1100.0,10,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20893,Entire home/apt,4,1,1,0,1578.0,6,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20894,Private room,1,2,1,1,60.0,2,5.0,-22.9225217,-43.2645145,Zona Norte,1,1,1,1,1
20895,Entire home/apt,2,2,1,1,743.0,1,5.0,-22.9636362,-43.2233457,Zona Sul,1,1,1,1,1
20896,Entire home/apt,4,1,2,3,350.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20897,Entire home/apt,4,2,2,3,959.0,44,4.82,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20898,Entire home/apt,8,1,2,0,1300.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20899,Entire home/apt,4,1,1,2,1471.0,21,4.95,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20900,Entire home/apt,3,1,1,2,300.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20901,Entire home/apt,3,1,1,1,300.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20902,Entire home/apt,8,2,2,2,650.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
20903,Entire home/apt,4,1,1,2,736.0,34,4.97,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20904,Entire home/apt,5,2,2,4,984.0,34,4.97,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20905,Entire home/apt,2,1,1,1,600.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20906,Entire home/apt,4,1,1,3,150.0,13,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20907,Entire home/apt,6,2,3,5,1456.0,23,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20908,Entire home/apt,2,1,1,1,261.0,10,4.3,-22.9814243,-43.2383245,Zona Sul,0,0,1,1,1
20909,Entire home/apt,4,1,1,2,800.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20910,Entire home/apt,6,1,3,4,1257.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20911,Entire home/apt,3,1,1,2,834.0,9,4.67,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
20912,Entire home/apt,4,1,1,1,700.0,1,4.812309491059147,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
20913,Entire home/apt,4,2,2,1,1290.0,4,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20914,Entire home/apt,3,1,1,1,780.0,18,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20915,Entire home/apt,2,1,1,2,295.0,6,5.0,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20916,Entire home/apt,3,1,1,1,657.0,4,5.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
20917,Entire home/apt,3,1,1,2,280.0,1,4.812309491059147,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20918,Entire home/apt,2,1,1,1,770.0,31,4.68,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20919,Entire home/apt,3,1,1,2,2043.0,5,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20920,Entire home/apt,2,1,0,1,1248.0,9,4.89,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
20921,Entire home/apt,3,1,1,4,554.0,1,5.0,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
20922,Private room,2,1,1,1,429.0,13,4.77,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20923,Entire home/apt,2,1,1,2,1000.0,2,4.5,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20924,Entire home/apt,6,2,3,3,1957.0,17,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20925,Private room,2,2,1,1,850.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20926,Entire home/apt,4,1,1,3,550.0,6,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20927,Entire home/apt,5,2,3,4,1000.0,4,5.0,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
20928,Entire home/apt,5,1,2,1,850.0,3,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20929,Entire home/apt,4,1,1,0,671.0,2,4.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20930,Entire home/apt,8,2,3,6,1871.0,1,4.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
20931,Private room,3,2,1,1,960.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20932,Entire home/apt,4,1,1,2,1500.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20933,Entire home/apt,5,2,2,6,704.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20934,Private room,2,1,1,1,450.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20935,Private room,2,1,1,1,350.0,2,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20936,Entire home/apt,6,1,1,1,1000.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20937,Entire home/apt,5,2,2,2,283.0,13,5.0,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
20938,Entire home/apt,2,1,1,0,661.0,23,4.83,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20939,Entire home/apt,2,1,1,1,643.0,45,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20940,Entire home/apt,4,1,1,1,800.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20941,Entire home/apt,2,1,1,1,671.0,35,4.74,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
20942,Entire home/apt,4,1,1,2,721.0,16,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20943,Entire home/apt,6,2,2,3,950.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20944,Private room,2,1,1,1,620.0,1,4.812309491059147,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
20945,Private room,6,2,2,5,806.0,17,4.65,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20946,Entire home/apt,4,1,1,2,700.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20947,Private room,1,1,1,1,218.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20948,Entire home/apt,4,1,1,2,820.0,26,4.96,-22.9183225,-43.1739232,Zona Sul,1,1,1,1,1
20949,Entire home/apt,4,2,1,2,1050.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20950,Entire home/apt,4,1,1,2,278.0,9,4.56,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20951,Entire home/apt,2,2,1,2,543.0,2,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20952,Entire home/apt,4,1,1,0,964.0,1,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20953,Private room,2,1,1,1,601.0,35,4.89,-22.9952094,-43.2408556,Zona Sul,0,0,1,1,1
20954,Entire home/apt,4,1,1,1,500.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20955,Entire home/apt,7,2,3,2,2160.0,1,4.812309491059147,-22.8753053,-43.4648805,Zona Oeste,0,0,0,0,1
20956,Entire home/apt,6,1,2,1,170.0,1,4.812309491059147,-22.9121619,-43.2311861,Zona Norte,1,1,1,1,1
20957,Entire home/apt,4,1,1,2,742.0,14,4.86,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20958,Entire home/apt,4,1,2,3,938.0,4,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20959,Entire home/apt,5,3,3,3,1293.0,1,5.0,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
20960,Entire home/apt,5,2,3,3,1200.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20961,Entire home/apt,4,1,1,2,650.0,3,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20962,Entire home/apt,2,1,1,1,280.0,1,4.812309491059147,-22.9814243,-43.2383245,Zona Sul,0,0,1,1,1
20963,Entire home/apt,5,1,1,6,1071.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20964,Entire home/apt,3,1,1,1,1400.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20965,Private room,2,2,1,1,407.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20966,Entire home/apt,5,2,3,3,785.0,14,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20967,Entire home/apt,4,1,1,0,1000.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20968,Entire home/apt,4,1,1,0,814.0,15,4.87,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20969,Entire home/apt,6,2,2,5,800.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
20970,Entire home/apt,4,1,1,4,200.0,2,3.5,-22.971974,-43.1842997,Zona Sul,1,1,1,1,0
20971,Entire home/apt,2,1,1,1,386.0,7,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20972,Entire home/apt,5,1,2,3,400.0,1,4.812309491059147,-22.9176248,-43.6834907,Zona Oeste,0,0,0,0,1
20973,Entire home/apt,6,1,1,3,1014.0,1,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20974,Entire home/apt,4,2,2,1,1457.0,12,4.92,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20975,Entire home/apt,6,2,2,2,1116.0,1,4.812309491059147,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20976,Entire home/apt,3,1,0,1,938.0,35,4.71,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20977,Entire home/apt,6,2,2,0,2000.0,11,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20978,Entire home/apt,4,1,1,2,509.0,18,4.83,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20979,Entire home/apt,5,1,2,3,621.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
20980,Entire home/apt,4,2,1,2,600.0,2,5.0,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
20981,Private room,3,1,1,2,400.0,1,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
20982,Private room,1,1,1,1,300.0,7,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20983,Private room,2,1,1,2,300.0,24,5.0,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
20984,Entire home/apt,4,1,0,1,600.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20985,Entire home/apt,6,2,2,3,1350.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
20986,Entire home/apt,2,1,1,1,563.0,14,4.36,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20987,Private room,2,1,1,1,200.0,1,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
20988,Entire home/apt,5,2,2,3,419.0,4,4.75,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20989,Private room,3,1,1,3,290.0,1,5.0,-22.9343173,-43.1878165,Zona Sul,1,1,1,1,1
20990,Entire home/apt,4,2,2,2,585.0,27,5.0,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
20991,Entire home/apt,3,1,1,1,1386.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
20992,Entire home/apt,4,2,2,3,642.0,3,4.67,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
20993,Entire home/apt,2,1,1,1,520.0,1,5.0,-22.9247351,-43.2327165,Zona Norte,1,1,1,1,1
20994,Entire home/apt,4,2,2,3,1520.0,35,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
20995,Entire home/apt,5,1,2,0,806.0,1,4.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
20996,Entire home/apt,2,1,1,1,782.0,8,4.88,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20997,Entire home/apt,3,1,1,2,600.0,15,5.0,-22.9339841,-43.1745744,Zona Sul,1,1,1,1,1
20998,Entire home/apt,8,2,3,4,1450.0,27,4.93,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
20999,Entire home/apt,4,1,1,2,330.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21000,Entire home/apt,2,1,1,1,250.0,31,4.81,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
21001,Entire home/apt,5,1,2,0,744.0,43,4.91,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21002,Entire home/apt,3,1,0,1,80.0,2,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
21003,Entire home/apt,2,1,1,1,686.0,16,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21004,Entire home/apt,3,1,1,1,771.0,5,4.2,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21005,Entire home/apt,4,2,2,3,1921.0,17,4.82,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21006,Private room,2,2,1,1,390.0,3,4.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21007,Entire home/apt,4,1,1,2,1002.0,50,4.62,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21008,Entire home/apt,3,1,1,1,1500.0,2,3.5,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,0
21009,Entire home/apt,4,2,1,2,1200.0,23,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21010,Entire home/apt,4,1,1,2,1100.0,1,4.812309491059147,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
21011,Entire home/apt,5,2,2,5,1300.0,7,5.0,-22.9814243,-43.2383245,Zona Sul,0,0,1,1,1
21012,Entire home/apt,7,2,3,0,1021.0,1,5.0,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
21013,Entire home/apt,5,2,2,3,1250.0,9,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21014,Entire home/apt,3,1,0,0,994.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21015,Private room,4,1,1,2,345.0,7,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21016,Entire home/apt,3,1,1,1,943.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21017,Entire home/apt,3,1,1,2,854.0,2,4.5,-22.961704,-43.1669042,Zona Sul,1,1,1,1,1
21018,Entire home/apt,2,1,1,1,350.0,1,4.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21019,Entire home/apt,2,1,0,2,440.0,14,4.64,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21020,Entire home/apt,2,1,1,1,850.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21021,Entire home/apt,6,1,1,4,1070.0,15,4.67,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21022,Entire home/apt,6,2,2,2,727.0,18,4.94,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21023,Entire home/apt,5,2,2,3,1477.0,24,4.75,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
21024,Entire home/apt,6,2,3,3,997.0,3,4.67,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21025,Private room,3,1,1,2,450.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21026,Entire home/apt,6,1,2,2,2400.0,1,4.812309491059147,-22.9279449,-43.2088566,Centro,1,1,1,1,1
21027,Entire home/apt,6,2,3,3,900.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21028,Entire home/apt,2,1,1,0,750.0,1,5.0,-22.9834608,-43.2249656,Zona Sul,0,1,1,1,1
21029,Entire home/apt,6,4,2,2,1000.0,3,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21030,Private room,2,1,1,1,350.0,2,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21031,Entire home/apt,2,2,1,1,566.0,5,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21032,Entire home/apt,5,2,2,5,704.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
21033,Private room,2,1,1,1,350.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21034,Entire home/apt,3,1,1,1,2000.0,10,4.9,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21035,Entire home/apt,4,1,1,2,855.0,39,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21036,Entire home/apt,5,2,2,5,704.0,1,4.812309491059147,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
21037,Entire home/apt,2,1,1,1,614.0,34,4.88,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21038,Entire home/apt,4,2,1,2,781.0,36,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21039,Entire home/apt,4,1,2,0,252.0,9,5.0,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21040,Entire home/apt,4,1,1,1,850.0,5,4.8,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21041,Entire home/apt,6,2,3,4,1036.0,9,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21042,Private room,1,1,1,1,107.0,23,4.7,-22.9121619,-43.2311861,Zona Norte,1,1,1,1,1
21043,Entire home/apt,5,2,1,3,350.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21044,Entire home/apt,2,1,1,2,920.0,8,4.88,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21045,Entire home/apt,8,3,3,4,1500.0,4,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21046,Entire home/apt,3,1,2,2,1272.0,6,5.0,-22.9636362,-43.2233457,Zona Sul,1,1,1,1,1
21047,Entire home/apt,6,2,2,2,1200.0,1,4.812309491059147,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21048,Entire home/apt,6,1,3,4,1357.0,33,4.73,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21049,Entire home/apt,6,1,2,0,1317.0,8,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21050,Entire home/apt,2,1,1,1,469.0,23,4.78,-22.9997404,-43.3659929,Zona Oeste,0,0,0,0,1
21051,Entire home/apt,2,1,1,1,737.0,14,5.0,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21052,Entire home/apt,3,1,1,2,949.0,13,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21053,Entire home/apt,4,1,1,4,1918.0,21,4.9,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21054,Entire home/apt,3,1,2,3,671.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21055,Entire home/apt,6,2,2,3,1214.0,2,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21056,Entire home/apt,4,1,1,2,1000.0,1,4.812309491059147,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21057,Entire home/apt,4,1,1,4,1523.0,2,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21058,Private room,1,2,1,1,200.0,1,4.812309491059147,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
21059,Entire home/apt,6,2,3,4,2081.0,27,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21060,Entire home/apt,8,3,4,7,664.0,9,4.44,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21061,Entire home/apt,4,1,1,0,893.0,3,5.0,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21062,Entire home/apt,4,1,2,1,316.0,5,4.8,-22.8977491,-43.1929041,Centro,1,1,1,1,1
21063,Entire home/apt,3,1,1,1,471.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21064,Entire home/apt,2,1,2,2,131.0,21,4.9,-22.8351129,-43.3233619,Zona Norte,1,1,0,0,1
21065,Entire home/apt,3,1,1,1,263.0,1,5.0,-22.9818187,-43.4578117,Zona Oeste,0,0,0,0,1
21066,Private room,3,3,1,1,570.0,2,5.0,-22.9515096,-43.1862969,Zona Sul,1,1,1,1,1
21067,Entire home/apt,3,1,1,0,360.0,1,4.812309491059147,-23.0185151,-43.4634021,Zona Oeste,0,0,0,0,1
21068,Entire home/apt,4,1,1,1,814.0,25,4.96,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21069,Entire home/apt,2,1,1,1,272.0,19,4.84,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21070,Private room,2,1,1,1,243.0,9,4.89,-22.2800004,-42.5325303,Centro,0,0,0,0,1
21071,Entire home/apt,4,2,1,2,1573.0,1,5.0,-22.9624658,-43.2024884,Zona Sul,1,1,1,1,1
21072,Entire home/apt,4,1,1,1,243.0,2,4.5,-22.9269199,-43.1802186,Zona Sul,1,1,1,1,1
21073,Entire home/apt,4,1,2,8,204.0,7,4.71,-22.9531726,-43.3715825,Zona Oeste,0,0,0,0,1
21074,Entire home/apt,4,1,2,3,1720.0,6,4.83,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21075,Private room,2,1,1,1,254.0,1,5.0,-22.9870911,-43.3049379,Zona Oeste,0,1,0,0,1
21076,Entire home/apt,2,1,1,0,571.0,3,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21077,Entire home/apt,4,1,1,3,379.0,39,4.92,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21078,Entire home/apt,3,2,1,1,783.0,5,5.0,-23.0077797,-43.2872344,Zona Oeste,0,1,0,0,1
21079,Entire home/apt,4,1,1,1,457.0,15,4.07,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21080,Entire home/apt,2,1,1,1,211.0,1,5.0,-22.9711394,-43.4311836,Zona Oeste,0,0,0,0,1
21081,Private room,2,0,1,1,360.0,8,4.5,-22.2800004,-42.5325303,Centro,0,0,0,0,1
21082,Private room,2,0,1,1,375.0,2,5.0,-22.2800004,-42.5325303,Centro,0,0,0,0,1
21083,Entire home/apt,10,1,2,3,450.0,1,5.0,-22.8599658,-43.3704561,Zona Norte,0,0,0,0,1
21084,Shared room,4,1,1,4,1500.0,3,5.0,-22.9215542,-43.1860269,Centro,1,1,1,0,0
21085,Entire home/apt,5,2,2,4,947.0,1,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21086,Entire home/apt,2,1,1,1,554.0,21,4.52,-22.9839557,-43.2022163,Zona Sul,1,1,1,1,1
21087,Entire home/apt,5,2,1,4,480.0,1,4.812309491059147,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
21088,Private room,4,1,1,3,421.0,55,5.0,-22.971974,-43.1842997,Zona Sul,1,1,1,1,1
